question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q012,F,Things in a backpack,1,Flashlight,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q013,G,U.S. states,0,Georgia,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q013,G,U.S. states,1,Georgia,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q014,G,Foods,0,Grapes,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q014,G,Foods,1,Grapefruit,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q015,H,Famous scientists,0,Hawking,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q015,H,Famous scientists,1,Hooke,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q016,H,Things at the beach,0,Hut,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q016,H,Things at the beach,1,Hat,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q017,I,Cities,0,Istanbul,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q017,I,Cities,1,Istanbul,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q018,I,Things in a classroom,0,Ivy,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q018,I,Things in a classroom,1,Ivy,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q019,J,Car brands,0,Jeep,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q019,J,Car brands,1,Jeep,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q020,J,Video game titles,0,Jadeabcdefghijklm,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q020,J,Video game titles,1,Jet Set Radio,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q021,K,Superheroes,0,Katarn,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q021,K,Superheroes,1,Katana,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q022,K,Things in a grocery store,0,Ketchup,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q022,K,Things in a grocery store,1,Kiwi,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q023,L,Dog breeds,0,Labrador Retriever,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q023,L,Dog breeds,1,Labrador Retriever,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q024,L,Books,0,Lord of the Rings,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q024,L,Books,1,Lord of the Rings,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q025,M,Languages,0,Mandarin,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q025,M,Languages,1,Malay,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q026,M,Clothing items,0,Mittens,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q026,M,Clothing items,1,Mittens,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q027,N,Birds,0,Nightingale,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q027,N,Birds,1,Nightingale,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q028,N,Things in a hospital,0,Nurse,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q028,N,Things in a hospital,1,Nurse,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q029,O,Companies,0,Oracle,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q029,O,Companies,1,Oracle,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q030,O,Things in the sky,0,Owl,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q030,O,Things in the sky,1,Orion,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q031,P,Vegetables,0,"Pepperoni (Note: This is actually a meat product, but since vegetables",qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q031,P,Vegetables,1,"Pepperoni (Note: Pepperoni is actually a cured meat, not a",qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q032,P,Historical figures,0,Pope Benedict XV,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q032,P,Historical figures,1,Plato,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q033,Q,Words in English,0,Quack,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q033,Q,Words in English,1,Quilt,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q034,Q,Fictional characters,0,Quasimodo,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q034,Q,Fictional characters,1,Quasimodo,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q035,R,Songs,0,Rap上帝,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q035,R,Songs,1,Raindrops Keep Fallin',qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q036,R,Tools,0,Rake,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q036,R,Tools,1,Rake,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q037,S,Animals,0,Squirrel,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q037,S,Animals,1,Snake,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q038,S,Things in an office,0,Scanner,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q038,S,Things in an office,1,Scanner,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q039,T,Countries,0,Tonga,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q039,T,Countries,1,Tanzania,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q040,T,TV shows,0,Twilight Zone,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q040,T,TV shows,1,The Twilight Zone,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q041,U,U.S. colleges,0,University of Utah,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q041,U,U.S. colleges,1,University of Utah,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q042,U,Things in a garage,0,Umbrella,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q042,U,Things in a garage,1,Unicycle,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q043,V,Jobs,0,Valet,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q043,V,Jobs,1,Vet,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q044,V,Things you wear,0,Veil,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q044,V,Things you wear,1,Vest,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q045,W,Cities,0,Washington,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q045,W,Cities,1,Warsaw,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q046,W,Things in a park,0,Waterfall,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q046,W,Things in a park,1,Willow,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q047,X,Brands,0,Xerox,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q047,X,Brands,1,Xerox,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q048,X,Words in English,0,Xenon,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q048,X,Words in English,1,Xylophone,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q049,Y,Foods,0,Yam,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q049,Y,Foods,1,Yam,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q050,Y,Things at a party,0,Yam,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q050,Y,Things at a party,1,Yakitori,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q051,Z,Animals,0,Zebra,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q051,Z,Animals,1,Zebra,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q052,Z,Things in a zoo,0,Zookeeper,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q052,Z,Things in a zoo,1,Zookeeper,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q053,A,Things in a kitchen,0,Apron,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q053,A,Things in a kitchen,1,Apron,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q054,B,Singers,0,Barbra,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q054,B,Singers,1,Beyoncé,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q055,C,Desserts,0,Chocolate Cake,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q055,C,Desserts,1,Chocolate Cake,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q056,D,Plants,0,Daisy,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q056,D,Plants,1,Dragonfruit,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q057,E,Companies,0,E Bay,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q057,E,Companies,1,Ericsson,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q058,F,Movie characters,0,Frodo,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q058,F,Movie characters,1,Friday,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q059,G,Things in a toolbox,0,Hammer,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q059,G,Things in a toolbox,1,Grappling-hook,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q060,H,Countries,0,Haiti,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q060,H,Countries,1,Haiti,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q061,I,Musical artists,0,Iron Maiden,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q061,I,Musical artists,1,Iron Maiden,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q062,J,Things in a refrigerator,0,Jelly,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q062,J,Things in a refrigerator,1,Juice,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q063,K,Cities,0,Kiev,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q063,K,Cities,1,Kowloon,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q064,L,Things in a library,0,Library,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
Q064,L,Things in a library,1,Library,qwen2.5:7b,qwen2.5_7b,1.0,40,baseline
