source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q033,Q,Words in English,0,Quack,quack,1,0,1,Q033::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q033,Q,Words in English,1,Quilt,quilt,1,0,1,Q033::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q034,Q,Fictional characters,0,Queenie,queenie,1,0,1,Q034::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q034,Q,Fictional characters,1,Quasimodo,quasimodo,1,0,1,Q034::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q035,R,Songs,0,Rockin' Robin,rockin' robin,1,0,1,Q035::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q035,R,Songs,1,Ramble On,ramble on,1,0,1,Q035::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q036,R,Tools,0,Rake,rake,1,1,0,Q036::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q036,R,Tools,1,Rake,rake,1,1,0,Q036::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q037,S,Animals,0,Squirrel,squirrel,1,0,1,Q037::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q037,S,Animals,1,Squirrel,squirrel,1,0,1,Q037::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q038,S,Things in an office,0,Sofa,sofa,0,0,0,Q038::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q038,S,Things in an office,1,Scanner,scanner,1,0,1,Q038::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q039,T,Countries,0,Tanzania,tanzania,1,0,1,Q039::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q039,T,Countries,1,Tanzania,tanzania,1,1,0,Q039::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q040,T,TV shows,0,Twilight Zone,twilight zone,1,1,0,Q040::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q040,T,TV shows,1,Twilight Zone,twilight zone,1,1,0,Q040::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q041,U,U.S. colleges,0,University of Utah,university of utah,1,1,0,Q041::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q041,U,U.S. colleges,1,University of Utah,university of utah,1,1,0,Q041::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q042,U,Things in a garage,0,Umbrella,umbrella,0,0,0,Q042::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q042,U,Things in a garage,1,Umbrella,umbrella,0,0,0,Q042::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q043,V,Jobs,0,Vet,vet,1,0,1,Q043::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q043,V,Jobs,1,Veterinarian,veterinarian,1,0,1,Q043::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q044,V,Things you wear,0,Vest,vest,1,1,0,Q044::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q044,V,Things you wear,1,Vest,vest,1,0,1,Q044::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q045,W,Cities,0,Washington,washington,1,1,0,Q045::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q045,W,Cities,1,Washington,washington,1,1,0,Q045::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q046,W,Things in a park,0,Willow,willow,1,0,1,Q046::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q046,W,Things in a park,1,Willow,willow,1,1,0,Q046::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q047,X,Brands,0,Xerox,xerox,1,0,1,Q047::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q047,X,Brands,1,Xbox,xbox,1,1,0,Q047::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q048,X,Words in English,0,Xenon,xenon,1,0,1,Q048::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q048,X,Words in English,1,Xylophone,xylophone,1,1,0,Q048::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q049,Y,Foods,0,Yogurt,yogurt,1,0,1,Q049::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q049,Y,Foods,1,Yogurt,yogurt,1,1,0,Q049::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q050,Y,Things at a party,0,Yogurt,yogurt,0,0,0,Q050::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q050,Y,Things at a party,1,Yacht,yacht,0,0,0,Q050::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q051,Z,Animals,0,Zebra,zebra,1,1,0,Q051::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q051,Z,Animals,1,Zebra,zebra,1,1,0,Q051::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q052,Z,Things in a zoo,0,Zookeepers,zookeepers,0,0,0,Q052::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q052,Z,Things in a zoo,1,Zookeeper,zookeeper,1,1,0,Q052::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q053,A,Things in a kitchen,0,Apple,apple,1,1,0,Q053::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q053,A,Things in a kitchen,1,Apple,apple,1,0,1,Q053::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q054,B,Singers,0,Barbara,barbara,0,0,0,Q054::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q054,B,Singers,1,Britney Spears,britney spears,1,0,1,Q054::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q055,C,Desserts,0,Cake,cake,1,0,1,Q055::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q055,C,Desserts,1,Cookie,cookie,1,0,1,Q055::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q056,D,Plants,0,Daisy,daisy,1,1,0,Q056::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q056,D,Plants,1,Daisy,daisy,1,0,1,Q056::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q057,E,Companies,0,Ebay,ebay,1,1,0,Q057::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q057,E,Companies,1,Ebay,ebay,1,1,0,Q057::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q058,F,Movie characters,0,Fox,fox,0,0,0,Q058::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q058,F,Movie characters,1,Frodo,frodo,1,0,1,Q058::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q059,G,Things in a toolbox,0,Hammer,hammer,1,0,1,Q059::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q059,G,Things in a toolbox,1,Grip,grip,1,0,1,Q059::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q060,H,Countries,0,Haiti,haiti,1,1,0,Q060::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q060,H,Countries,1,Haiti,haiti,1,1,0,Q060::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q061,I,Musical artists,0,Israel Nash Jr.,israel nash jr,0,0,0,Q061::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q061,I,Musical artists,1,Ian Dury,ian dury,0,0,0,Q061::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q062,J,Things in a refrigerator,0,Jar,jar,1,0,1,Q062::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q062,J,Things in a refrigerator,1,Juice,juice,1,0,1,Q062::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q063,K,Cities,0,Knoxville,knoxville,1,1,0,Q063::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q063,K,Cities,1,Kashgar,kashgar,1,0,1,Q063::1
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q064,L,Things in a library,0,Library,library,0,0,0,Q064::0
pairwise_outputs/answers_qwen2.5_7b_selfA.csv,answers_qwen2.5_7b_selfA,Q064,L,Things in a library,1,Librarian,librarian,1,0,1,Q064::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q001,A,Animals,0,Alpaca,alpaca,1,0,1,Q001::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q001,A,Animals,1,Alpaca,alpaca,1,0,1,Q001::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q002,A,Jobs,0,Accountant,accountant,1,0,1,Q002::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q002,A,Jobs,1,Actor,actor,1,1,0,Q002::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q003,B,Fruits,0,Blueberry,blueberry,1,0,1,Q003::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q003,B,Fruits,1,Banana,banana,1,1,0,Q003::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q004,B,Things that are red,0,Berry,berry,1,1,0,Q004::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q004,B,Things that are red,1,Berries,berries,1,0,1,Q004::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q005,C,Countries,0,Costa Rica,costa rica,1,0,1,Q005::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q005,C,Countries,1,Costa Rica,costa rica,1,0,1,Q005::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q006,C,Board games,0,Chess,chess,1,0,1,Q006::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q006,C,Board games,1,Chess,chess,1,1,0,Q006::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q007,D,Musical instruments,0,Didgeridoo,didgeridoo,1,1,0,Q007::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q007,D,Musical instruments,1,Drum,drum,1,0,1,Q007::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q008,D,Things in a bathroom,0,Drape,drape,0,0,0,Q008::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q008,D,Things in a bathroom,1,Dishcloth,dishcloth,1,0,1,Q008::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q009,E,Sports,0,Equestrian,equestrian,1,1,0,Q009::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q009,E,Sports,1,Equestrian,equestrian,1,1,0,Q009::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q010,E,Movie titles,0,Eyes Wide Shut,eyes wide shut,1,0,1,Q010::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q010,E,Movie titles,1,Edward Scissorhands,edward scissorhands,1,0,1,Q010::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q011,F,Fish,0,Flounder,flounder,1,1,0,Q011::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q011,F,Fish,1,Flounder,flounder,1,1,0,Q011::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q012,F,Things in a backpack,0,Folder,folder,1,0,1,Q012::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q012,F,Things in a backpack,1,Flashlight,flashlight,1,0,1,Q012::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q013,G,U.S. states,0,Georgia,georgia,1,1,0,Q013::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q013,G,U.S. states,1,Georgia,georgia,1,1,0,Q013::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q014,G,Foods,0,Grapefruit,grapefruit,1,1,0,Q014::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q014,G,Foods,1,Grapefruit,grapefruit,1,0,1,Q014::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q015,H,Famous scientists,0,Henrietta,henrietta,0,0,0,Q015::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q015,H,Famous scientists,1,Hawking,hawking,1,1,0,Q015::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q016,H,Things at the beach,0,Hat,hat,1,0,1,Q016::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q016,H,Things at the beach,1,Helmet,helmet,0,0,0,Q016::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q017,I,Cities,0,Istanbul,istanbul,0,0,0,Q017::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q017,I,Cities,1,Istanbul,istanbul,0,0,0,Q017::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q018,I,Things in a classroom,0,Ivy,ivy,0,0,0,Q018::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q018,I,Things in a classroom,1,Ipad,ipad,1,1,0,Q018::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q019,J,Car brands,0,Jeep,jeep,1,1,0,Q019::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q019,J,Car brands,1,Jeep,jeep,1,1,0,Q019::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q020,J,Video game titles,0,Jetsetters,jetsetters,0,0,0,Q020::0
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q020,J,Video game titles,1,Journey,journey,1,0,1,Q020::1
pairwise_outputs/answers_qwen2.5_7b_selfB.csv,answers_qwen2.5_7b_selfB,Q021,K,Superheroes,0,Kraken,kraken,0,0,0,Q021::0
