question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q019,J,Car brands,0,Jeep,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q019,J,Car brands,1,Jaguar,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q020,J,Video game titles,0,Just Dance,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q020,J,Video game titles,1,Jak and Daxter,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q021,K,Superheroes,0,Krrrl,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q021,K,Superheroes,1,Katana,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q022,K,Things in a grocery store,0,Kernel Corn,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q022,K,Things in a grocery store,1,Kale Chips,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q023,L,Dog breeds,0,Lhasa Apso,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q023,L,Dog breeds,1,Labrador,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q024,L,Books,0,Little Women,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q024,L,Books,1,Little Women,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q025,M,Languages,0,Mandarin,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q025,M,Languages,1,Malay,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q026,M,Clothing items,0,Maxi Dress,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q026,M,Clothing items,1,Maxi dress,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q027,N,Birds,0,Nightingale,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q027,N,Birds,1,Nightingale,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q028,N,Things in a hospital,0,Nightlight,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q028,N,Things in a hospital,1,Nerve Monitor,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q029,O,Companies,0,Oreo,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q029,O,Companies,1,O'Reilly Auto Parts,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q030,O,Things in the sky,0,Orion's belt,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q030,O,Things in the sky,1,Orion,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q031,P,Vegetables,0,Parsnip,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q031,P,Vegetables,1,Parsnip,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q032,P,Historical figures,0,Leonardo da Vinci,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q032,P,Historical figures,1,Paul Revere,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q033,Q,Words in English,0,Quick,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q033,Q,Words in English,1,Quarrel,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q034,Q,Fictional characters,0,Queen Amidala,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q034,Q,Fictional characters,1,Queen of Hearts,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q035,R,Songs,0,Ring of Fire,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q035,R,Songs,1,Respect,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q036,R,Tools,0,Riveter,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q036,R,Tools,1,Rubber mallet,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q037,S,Animals,0,Seal,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q037,S,Animals,1,Salamander,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q038,S,Things in an office,0,Stapler,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q038,S,Things in an office,1,Stapler,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q039,T,Countries,0,Thailand,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q039,T,Countries,1,Thailand,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q040,T,TV shows,0,That 70's Show,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q040,T,TV shows,1,The Twilight Zone,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q041,U,U.S. colleges,0,University of Utah,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q041,U,U.S. colleges,1,University of Utah,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q042,U,Things in a garage,0,Unicycle,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q042,U,Things in a garage,1,Upholstered Bench,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q043,V,Jobs,0,Veterinarian,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q043,V,Jobs,1,Veterinarian,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q044,V,Things you wear,0,Velcro,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q044,V,Things you wear,1,Velcro Shoes,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q045,W,Cities,0,Wellington,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q045,W,Cities,1,Warsaw,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q046,W,Things in a park,0,Water fountain,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q046,W,Things in a park,1,Water feature,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q047,X,Brands,0,Xerox,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q047,X,Brands,1,Xerox,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q048,X,Words in English,0,Xenon,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q048,X,Words in English,1,Xenophobia,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q049,Y,Foods,0,Yuca,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q049,Y,Foods,1,Yellow squash,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q050,Y,Things at a party,0,Yogurt Station,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q050,Y,Things at a party,1,Yacht party,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q051,Z,Animals,0,Zebra,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q051,Z,Animals,1,Zebra,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q052,Z,Things in a zoo,0,Zebra,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q052,Z,Things in a zoo,1,Zebra,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q053,A,Things in a kitchen,0,Apron,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q053,A,Things in a kitchen,1,Apron,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q054,B,Singers,0,Billie Holiday,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q054,B,Singers,1,Barbra Streisand,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q055,C,Desserts,0,Chocolate Chip Cookie,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q055,C,Desserts,1,Cheesecake,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q056,D,Plants,0,Daffodil,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q056,D,Plants,1,Daffodil,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q057,E,Companies,0,Ericsson,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q057,E,Companies,1,**Etsy**,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q058,F,Movie characters,0,Furious Seven,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q058,F,Movie characters,1,Indiana Jones,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q059,G,Things in a toolbox,0,Gauge,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q059,G,Things in a toolbox,1,Grinder,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q060,H,Countries,0,Hungary,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q060,H,Countries,1,Haiti,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q061,I,Musical artists,0,Irene Cara,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q061,I,Musical artists,1,Ingrid Michaelson,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q062,J,Things in a refrigerator,0,Juice jars,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q062,J,Things in a refrigerator,1,Juice jars,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q063,K,Cities,0,Kathmandu,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q063,K,Cities,1,Kyoto,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q064,L,Things in a library,0,Library Lamp,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
Q064,L,Things in a library,1,Library books,gemma2:2b,gemma2_2b_selfB,1.0,40,baseline
