question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q033,Q,Words in English,0,Quarrel,gemma2:2b,gemma2_2b,1.0,40,baseline
Q033,Q,Words in English,1,Quail,gemma2:2b,gemma2_2b,1.0,40,baseline
Q034,Q,Fictional characters,0,Quentin Quire,gemma2:2b,gemma2_2b,1.0,40,baseline
Q034,Q,Fictional characters,1,Queen Amidala,gemma2:2b,gemma2_2b,1.0,40,baseline
Q035,R,Songs,0,Ring of Fire,gemma2:2b,gemma2_2b,1.0,40,baseline
Q035,R,Songs,1,Ring of Fire,gemma2:2b,gemma2_2b,1.0,40,baseline
Q036,R,Tools,0,Rebar,gemma2:2b,gemma2_2b,1.0,40,baseline
Q036,R,Tools,1,Rebar,gemma2:2b,gemma2_2b,1.0,40,baseline
Q037,S,Animals,0,Snake,gemma2:2b,gemma2_2b,1.0,40,baseline
Q037,S,Animals,1,Snake,gemma2:2b,gemma2_2b,1.0,40,baseline
Q038,S,Things in an office,0,Stapler,gemma2:2b,gemma2_2b,1.0,40,baseline
Q038,S,Things in an office,1,Stapler,gemma2:2b,gemma2_2b,1.0,40,baseline
Q039,T,Countries,0,Thailand,gemma2:2b,gemma2_2b,1.0,40,baseline
Q039,T,Countries,1,Tunisia,gemma2:2b,gemma2_2b,1.0,40,baseline
Q040,T,TV shows,0,The Twilight Zone,gemma2:2b,gemma2_2b,1.0,40,baseline
Q040,T,TV shows,1,The Simpsons,gemma2:2b,gemma2_2b,1.0,40,baseline
Q041,U,U.S. colleges,0,**University of**,gemma2:2b,gemma2_2b,1.0,40,baseline
Q041,U,U.S. colleges,1,University of Utah,gemma2:2b,gemma2_2b,1.0,40,baseline
Q042,U,Things in a garage,0,Undercarriage,gemma2:2b,gemma2_2b,1.0,40,baseline
Q042,U,Things in a garage,1,Undercarriage,gemma2:2b,gemma2_2b,1.0,40,baseline
Q043,V,Jobs,0,Veterinarian,gemma2:2b,gemma2_2b,1.0,40,baseline
Q043,V,Jobs,1,Veterinarian,gemma2:2b,gemma2_2b,1.0,40,baseline
Q044,V,Things you wear,0,Vinyl shoes,gemma2:2b,gemma2_2b,1.0,40,baseline
Q044,V,Things you wear,1,Velcro,gemma2:2b,gemma2_2b,1.0,40,baseline
Q045,W,Cities,0,Wellington,gemma2:2b,gemma2_2b,1.0,40,baseline
Q045,W,Cities,1,Washington D.C.,gemma2:2b,gemma2_2b,1.0,40,baseline
Q046,W,Things in a park,0,Whirlpool,gemma2:2b,gemma2_2b,1.0,40,baseline
Q046,W,Things in a park,1,Water fountain,gemma2:2b,gemma2_2b,1.0,40,baseline
Q047,X,Brands,0,Xerox,gemma2:2b,gemma2_2b,1.0,40,baseline
Q047,X,Brands,1,Xerox,gemma2:2b,gemma2_2b,1.0,40,baseline
Q048,X,Words in English,0,Xylophone,gemma2:2b,gemma2_2b,1.0,40,baseline
Q048,X,Words in English,1,Xerox,gemma2:2b,gemma2_2b,1.0,40,baseline
Q049,Y,Foods,0,Yogurt,gemma2:2b,gemma2_2b,1.0,40,baseline
Q049,Y,Foods,1,Yuca,gemma2:2b,gemma2_2b,1.0,40,baseline
Q050,Y,Things at a party,0,Yellow tablecloth,gemma2:2b,gemma2_2b,1.0,40,baseline
Q050,Y,Things at a party,1,Yummy treats,gemma2:2b,gemma2_2b,1.0,40,baseline
Q051,Z,Animals,0,Zebrafish,gemma2:2b,gemma2_2b,1.0,40,baseline
Q051,Z,Animals,1,Zebra,gemma2:2b,gemma2_2b,1.0,40,baseline
Q052,Z,Things in a zoo,0,Zebra,gemma2:2b,gemma2_2b,1.0,40,baseline
Q052,Z,Things in a zoo,1,Zebra,gemma2:2b,gemma2_2b,1.0,40,baseline
Q053,A,Things in a kitchen,0,Appliance,gemma2:2b,gemma2_2b,1.0,40,baseline
Q053,A,Things in a kitchen,1,Apple toaster,gemma2:2b,gemma2_2b,1.0,40,baseline
Q054,B,Singers,0,Barbra Streisand,gemma2:2b,gemma2_2b,1.0,40,baseline
Q054,B,Singers,1,Beyoncé,gemma2:2b,gemma2_2b,1.0,40,baseline
Q055,C,Desserts,0,Chocolate Chip Cookie,gemma2:2b,gemma2_2b,1.0,40,baseline
Q055,C,Desserts,1,Chocolate cake,gemma2:2b,gemma2_2b,1.0,40,baseline
Q056,D,Plants,0,Dendrobium,gemma2:2b,gemma2_2b,1.0,40,baseline
Q056,D,Plants,1,**Dahlia**,gemma2:2b,gemma2_2b,1.0,40,baseline
Q057,E,Companies,0,Ericsson,gemma2:2b,gemma2_2b,1.0,40,baseline
Q057,E,Companies,1,Ebay,gemma2:2b,gemma2_2b,1.0,40,baseline
Q058,F,Movie characters,0,Frodo Baggins,gemma2:2b,gemma2_2b,1.0,40,baseline
Q058,F,Movie characters,1,Frodo Baggins,gemma2:2b,gemma2_2b,1.0,40,baseline
Q059,G,Things in a toolbox,0,Grease gun,gemma2:2b,gemma2_2b,1.0,40,baseline
Q059,G,Things in a toolbox,1,Grease Gun,gemma2:2b,gemma2_2b,1.0,40,baseline
Q060,H,Countries,0,Haiti,gemma2:2b,gemma2_2b,1.0,40,baseline
Q060,H,Countries,1,Haiti,gemma2:2b,gemma2_2b,1.0,40,baseline
Q061,I,Musical artists,0,Indigo Girls,gemma2:2b,gemma2_2b,1.0,40,baseline
Q061,I,Musical artists,1,Iggy Azalea,gemma2:2b,gemma2_2b,1.0,40,baseline
Q062,J,Things in a refrigerator,0,Jell-O,gemma2:2b,gemma2_2b,1.0,40,baseline
Q062,J,Things in a refrigerator,1,Jam,gemma2:2b,gemma2_2b,1.0,40,baseline
Q063,K,Cities,0,Karachi,gemma2:2b,gemma2_2b,1.0,40,baseline
Q063,K,Cities,1,Kyoto,gemma2:2b,gemma2_2b,1.0,40,baseline
Q064,L,Things in a library,0,Library Log,gemma2:2b,gemma2_2b,1.0,40,baseline
Q064,L,Things in a library,1,Library Lamp,gemma2:2b,gemma2_2b,1.0,40,baseline
