question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q025,M,Languages,0,Malagasy,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q025,M,Languages,1,Malayalam,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q026,M,Clothing items,0,Mitten,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q026,M,Clothing items,1,Muleses,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q027,N,Birds,0,Nightingale,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q027,N,Birds,1,Nightingale,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q028,N,Things in a hospital,0,Nurse,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q028,N,Things in a hospital,1,Nurse,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q029,O,Companies,0,Oxfam,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q029,O,Companies,1,Oracle,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q030,O,Things in the sky,0,Orion,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q030,O,Things in the sky,1,Ozone,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q031,P,Vegetables,0,Parsnip,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q031,P,Vegetables,1,Parsnip,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q032,P,Historical figures,0,Peter the Great,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q032,P,Historical figures,1,Peter the Great,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q033,Q,Words in English,0,Quiet,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q033,Q,Words in English,1,Question,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q034,Q,Fictional characters,0,Qbert,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q034,Q,Fictional characters,1,Quasimodo,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q035,R,Songs,0,Rocket Man,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q035,R,Songs,1,Rolling in the Deep.,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q036,R,Tools,0,Router,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q036,R,Tools,1,Ratchet,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q037,S,Animals,0,Squirrel,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q037,S,Animals,1,Salamander,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q038,S,Things in an office,0,Stapler,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q038,S,Things in an office,1,Stapler,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q039,T,Countries,0,Turkey,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q039,T,Countries,1,Tunisia,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q040,T,TV shows,0,The Twilight Zone,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q040,T,TV shows,1,The Twilight Zone,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q041,U,U.S. colleges,0,University of Utah,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q041,U,U.S. colleges,1,University of Utah,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q042,U,Things in a garage,0,Upholstery tools,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q042,U,Things in a garage,1,Utility cart,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q043,V,Jobs,0,Veterinarian,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q043,V,Jobs,1,Veterinarian,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q044,V,Things you wear,0,Vest,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q044,V,Things you wear,1,Vest,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q045,W,Cities,0,Washington,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q045,W,Cities,1,Washington,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q046,W,Things in a park,0,Walkway,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q046,W,Things in a park,1,Walking path,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q047,X,Brands,0,Xerox,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q047,X,Brands,1,Xerox,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q048,X,Words in English,0,Xylophone,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q048,X,Words in English,1,Xylophone,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q049,Y,Foods,0,Yogurt,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q049,Y,Foods,1,Yogurt,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q050,Y,Things at a party,0,Yellow punch,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q050,Y,Things at a party,1,Yorkshire pudding,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q051,Z,Animals,0,Zebra,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q051,Z,Animals,1,Zebra,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q052,Z,Things in a zoo,0,Zebra,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q052,Z,Things in a zoo,1,Zebras.,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q053,A,Things in a kitchen,0,Apron,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q053,A,Things in a kitchen,1,Aluminum,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q054,B,Singers,0,Beyoncé,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q054,B,Singers,1,Beyoncé,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q055,C,Desserts,0,Crème Brûlée,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q055,C,Desserts,1,Crème Brûlée,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q056,D,Plants,0,Dandelion,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q056,D,Plants,1,Dahlia,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q057,E,Companies,0,Electronic Arts,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q057,E,Companies,1,Eclipse,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q058,F,Movie characters,0,Frodo,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q058,F,Movie characters,1,Forrest Gump,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q059,G,Things in a toolbox,0,Glue gun.,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q059,G,Things in a toolbox,1,Gripset,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q060,H,Countries,0,Haiti,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q060,H,Countries,1,Hungary,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q061,I,Musical artists,0,Ice Cube,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q061,I,Musical artists,1,Ice Cube,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q062,J,Things in a refrigerator,0,Juice,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q062,J,Things in a refrigerator,1,Juice,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q063,K,Cities,0,Kansas City,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q063,K,Cities,1,Kansas City,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q064,L,Things in a library,0,Lending desk,llama3.2:3b,llama3.2_3b,1.0,40,baseline
Q064,L,Things in a library,1,Librarian,llama3.2:3b,llama3.2_3b,1.0,40,baseline
