question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q043,V,Jobs,1,Veterinarian,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q044,V,Things you wear,0,Vest,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q044,V,Things you wear,1,Vest,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q045,W,Cities,0,Washington,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q045,W,Cities,1,"Washington, Wilmington",mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q046,W,Things in a park,0,Willow (tree),mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q046,W,Things in a park,1,Waterfall,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q047,X,Brands,0,Xerox,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q047,X,Brands,1,Xerox,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q048,X,Words in English,0,Xylophone,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q048,X,Words in English,1,Xylophone,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q049,Y,Foods,0,Yogurt,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q049,Y,Foods,1,Yogurt,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q050,Y,Things at a party,0,"Yacht (could also be champagne or yoga, but yacht fits best",mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q050,Y,Things at a party,1,Yacht (Drinks),mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q051,Z,Animals,0,Zebra,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q051,Z,Animals,1,Zebra,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q052,Z,Things in a zoo,0,Zebra,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q052,Z,Things in a zoo,1,Zebra,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q053,A,Things in a kitchen,0,Appliances,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q053,A,Things in a kitchen,1,"Apples

For future reference, here are some additional examples:",mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q054,B,Singers,0,"Billie
Eilish

Additional examples:
Beyon",mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q054,B,Singers,1,Björk,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q055,C,Desserts,0,Custard,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q055,C,Desserts,1,Custard,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q056,D,Plants,0,Daisy,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q056,D,Plants,1,Daisy,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q057,E,Companies,0,Eastman Kodak,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q057,E,Companies,1,"Eastman
Elon
Ebay",mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q058,F,Movie characters,0,Forrest Gump,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q058,F,Movie characters,1,Forrest Gump,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q059,G,Things in a toolbox,0,Hammer (G claw) or Gauge (tape),mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q059,G,Things in a toolbox,1,Hammer,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q060,H,Countries,0,Hungary,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q060,H,Countries,1,Hungary,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q061,I,Musical artists,0,Isley Brothers,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q061,I,Musical artists,1,Iggy Pop,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q062,J,Things in a refrigerator,0,Juice,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q062,J,Things in a refrigerator,1,Juice,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q063,K,Cities,0,Kansas City,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q063,K,Cities,1,Kyoto,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q064,L,Things in a library,0,Library Lamp,mistral:7b,mistral_7b_selfA,1.0,40,baseline
Q064,L,Things in a library,1,"Librarian, Ladders, Lights, Lampposts,",mistral:7b,mistral_7b_selfA,1.0,40,baseline
