question_id,letter,category,round_idx,answer,model,player_id,temperature,top_k,prompt_id
Q010,E,Movie titles,1,Easy Rider,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q011,F,Fish,0,Flounder,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q011,F,Fish,1,Flounder,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q012,F,Things in a backpack,0,Flashlight,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q012,F,Things in a backpack,1,Flashlight,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q013,G,U.S. states,0,Georgia,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q013,G,U.S. states,1,Georgia,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q014,G,Foods,0,Granola,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q014,G,Foods,1,Granola,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q015,H,Famous scientists,0,Hawking,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q015,H,Famous scientists,1,Hawking,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q016,H,Things at the beach,0,Hammock,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q016,H,Things at the beach,1,Hammock,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q017,I,Cities,0,Istanbul,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q017,I,Cities,1,Istanbul,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q018,I,Things in a classroom,0,Interactive Whiteboard,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q018,I,Things in a classroom,1,Interactive whiteboard,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q019,J,Car brands,0,Jaguar,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q019,J,Car brands,1,Jaguar,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q020,J,Video game titles,0,"""Journey""",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q020,J,Video game titles,1,"""Jetpack Joyride""",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q021,K,Superheroes,0,"Knights
Kryptonian (e.g., Superman)",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q021,K,Superheroes,1,Knightrider,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q022,K,Things in a grocery store,0,Ketchup,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q022,K,Things in a grocery store,1,Ketchup,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q023,L,Dog breeds,0,Labrador Retriever,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q023,L,Dog breeds,1,Labrador,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q024,L,Books,0,"""Lord of the Rings""",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q024,L,Books,1,"""Lord of the Rings""",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q025,M,Languages,0,Mandarin,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q025,M,Languages,1,Mandarin,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q026,M,Clothing items,0,Mittens,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q026,M,Clothing items,1,Mittens,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q027,N,Birds,0,Nightingale,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q027,N,Birds,1,Nightingale,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q028,N,Things in a hospital,0,"Nurse, Needle",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q028,N,Things in a hospital,1,"Nurse, Neonatal, Nebulizer",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q029,O,Companies,0,"Oracle, Oculus, Opel, Overstock, Oxfam,",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q029,O,Companies,1,"Oracle, Oculus, O'Reilly, Omnicom, Office",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q030,O,Things in the sky,0,Orion (constellation),mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q030,O,Things in the sky,1,Orion (Constellation),mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q031,P,Vegetables,0,Peas,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q031,P,Vegetables,1,Peas,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q032,P,Historical figures,0,Paul Revere,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q032,P,Historical figures,1,Paul Revere,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q033,Q,Words in English,0,Quilt,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q033,Q,Words in English,1,Quilt,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q034,Q,Fictional characters,0,Quasimodo,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q034,Q,Fictional characters,1,Quasimodo,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q035,R,Songs,0,"""Rock Around the Clock""",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q035,R,Songs,1,"""Rolling in the Deep""",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q036,R,Tools,0,Rake,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q036,R,Tools,1,Rake,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q037,S,Animals,0,Sea Turtle,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q037,S,Animals,1,Seal,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q038,S,Things in an office,0,Stapler,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q038,S,Things in an office,1,Stapler,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q039,T,Countries,0,Tunisia,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q039,T,Countries,1,Timor-Leste,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q040,T,TV shows,0,The Adams Family (1964),mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q040,T,TV shows,1,"The Adam's Family (1960s)
Trauma (",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q041,U,U.S. colleges,0,University of Utah,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q041,U,U.S. colleges,1,University of Utah,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q042,U,Things in a garage,0,Utility cart,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q042,U,Things in a garage,1,Utility Cart,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q043,V,Jobs,0,Veterinarian,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q043,V,Jobs,1,Veterinarian,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q044,V,Things you wear,0,Vest,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q044,V,Things you wear,1,Vest,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q045,W,Cities,0,Washington,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q045,W,Cities,1,Washington,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q046,W,Things in a park,0,Waterfall,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q046,W,Things in a park,1,Water fountain,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q047,X,Brands,0,Xerox,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q047,X,Brands,1,Xerox,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q048,X,Words in English,0,Xylophone,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q048,X,Words in English,1,Xylophone,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q049,Y,Foods,0,Yorkshire pudding,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q049,Y,Foods,1,Yogurt,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q050,Y,Things at a party,0,Yorkie (dog breed),mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q050,Y,Things at a party,1,"Yacht

Also, other possibilities are: Yard, Yard",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q051,Z,Animals,0,Zebra,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q051,Z,Animals,1,Zebra,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q052,Z,Things in a zoo,0,Zebra,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q052,Z,Things in a zoo,1,Zebra,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q053,A,Things in a kitchen,0,Apples,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q053,A,Things in a kitchen,1,Apron,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q054,B,Singers,0,"Billie
Eilish",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q054,B,Singers,1,Barry White,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q055,C,Desserts,0,"Cake

For more answers, here are a few more desserts starting",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q055,C,Desserts,1,Custard,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q056,D,Plants,0,Daisy,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q056,D,Plants,1,"Desert

Another: Dandelion",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q057,E,Companies,0,"Eastman
Ebay
Exxon
Elon Musk'",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q057,E,Companies,1,"Eastman
Elon Musk's companies (SpaceX, Tesla",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q058,F,Movie characters,0,Forrest Gump,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q058,F,Movie characters,1,Forrest Gump,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q059,G,Things in a toolbox,0,Hammer,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q059,G,Things in a toolbox,1,Hammer (Claw),mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q060,H,Countries,0,Haiti,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q060,H,Countries,1,Holy See (Vatican City),mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q061,I,Musical artists,0,Imagine Dragons,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q061,I,Musical artists,1,Imogen Heap,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q062,J,Things in a refrigerator,0,Juice,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q062,J,Things in a refrigerator,1,Juice,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q063,K,Cities,0,Kansas City,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q063,K,Cities,1,Kansas City,mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q064,L,Things in a library,0,"Librarian, Ladders, Literature",mistral:7b,mistral_7b_selfB,1.0,40,baseline
Q064,L,Things in a library,1,Ladders (for tall books),mistral:7b,mistral_7b_selfB,1.0,40,baseline
